URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Высота,Ширина,Длина,Материал
https://001.com.ua/gayka-shestigrannaya-m10-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-gayka-shestigrannaya-photo.jpg,"Гайка шестигранная М10, IEK",Кабельные лотки,IEK,CLP1M-G-10,CLP1M-G-10,outofstock,1,12,"2,66","Гайка шестигранная М10, IEK","<h2>Описание товара</h2><p>Назначение: Для соединения лотков и аксессуаров между собой, а также для крепления к несущим поверхностям.</p> ","Гайка шестигранна М10, IEK","<h2>Опис товару</h2><p>Призначення: Для з'єднання лотків і аксесуарів між собою, а також для кріплення до несучих поверхонь.</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/gayka-shestigrannaya-m12-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-gayka-shestigrannaya-photo.jpg,"Гайка шестигранная М12, IEK",Кабельные лотки,IEK,CLP1M-G-12,CLP1M-G-12,outofstock,1,12,"3,96","Гайка шестигранная М12, IEK","<h2>Описание товара</h2><p>Назначение: Для соединения лотков и аксессуаров между собой, а также для крепления к несущим поверхностям.</p> ","Гайка шестигранна М12, IEK","<h2>Опис товару</h2><p>Призначення: Для з'єднання лотків і аксесуарів між собою, а також для кріплення до несучих поверхонь.</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/lotok-neperforirovannyy-100x100-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-lotok-neperforirovannyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/graphic-iek-lotki-100-mm-photo.jpg,"Лоток неперфорированный 100x100 мм, IEK",Кабельные лотки,IEK,CLN10-100-100-3,CLN10-100-100-3,outofstock,1,12,"203,27","Лоток неперфорированный 100x100 мм, IEK","<h2>Описание товара</h2><p><strong>Перфорированные и неперфорированные кабельные лотки</strong> из оцинкованной стали предназначены для монтажа и защиты силовой и слаботочной проводки. Система кабельных прокатных лотков IEK состоит из различных комбинаций металлических лотков, аксессуаров, настенных и потолочных подвесов, необходимых для прокладки кабеля во всех направлениях. Кабельные лотки изготовляются из рулонной холоднокатанной стали, оцинкованной горячим способом в агрегатах непрерывного цинкования (ГОСТ 14918-80).</p><h3>Преимущества</h3><ul><li>Открытый способ прокладки кабельных трасс с помощью металлических лотков позволяет в дальнейшем легко обслуживать электрическую и слаботочную систему и развивать ее.</li><li>Конструкция замка имеет трубчатую (круглую на поперечном срезе) форму, не имеющую острых кромок.</li><li>Трубчатая форма замка значительно улучшает прочностные характеристики лотков «ИЭК».</li><li>Ассортимент типоразмеров лотков и аксессуаров позволяет спроектировать кабельную трассу любой степени сложности.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Гарантия на покрытие: защита от сквозной коррозии до 10 лет при соблюдении условий эксплуатации</li><li>Область применения: на улице и внутри производственных, торговых, офисных и жилых помещений</li></ul> ","Лоток неперфорований 100x100 мм, IEK","<h2>Опис товару</h2><p><strong>Перфоровані і неперфоровані кабельні лотки</strong> з оцинкованої сталі призначені для монтажу та захисту силової і слабкострумової проводки. Система кабельних прокатних лотків IEK складається з різних комбінацій металевих лотків, аксесуарів, настінних і стельових підвісів, необхідних для прокладки кабелю у всіх напрямках. Кабельні лотки виготовляються з рулонної холоднокатаної сталі, оцинкованої гарячим способом в агрегатах безперервного цинкування (ГОСТ 14918-80).</p><h3>Переваги</h3><ul><li>Відкритий спосіб прокладки кабельних трас за допомогою металевих лотків дозволяє надалі легко обслуговувати електричну та слабкострумову систему і розвивати її.</li><li>Конструкція замку має трубчасту (круглу на поперечному перерізі) форму, яка не має гострих кромок.</li><li>Трубчаcта форма замку значно покращує характеристики міцності лотків ІЕК.</li><li>Асортимент типорозмірів лотків і аксесуарів дозволяє спроектувати кабельну трасу будь-якого ступеня складності.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Гарантія на покриття: захист від наскрізної корозії до 10 років при дотриманні умов експлуатації</li><li>Область застосування: на вулиці і всередині виробничих, торгових, офісних і житлових приміщень</li></ul> ",Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Оцинкованная сталь
https://001.com.ua/lotok-neperforirovannyy-100x150-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-lotok-neperforirovannyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/graphic-iek-lotki-100-mm-photo.jpg,"Лоток неперфорированный 100x150 мм, IEK",Кабельные лотки,IEK,CLN10-100-150-3,CLN10-100-150-3,outofstock,1,12,"254,60","Лоток неперфорированный 100x150 мм, IEK","<h2>Описание товара</h2><p><strong>Перфорированные и неперфорированные кабельные лотки</strong> из оцинкованной стали предназначены для монтажа и защиты силовой и слаботочной проводки. Система кабельных прокатных лотков IEK состоит из различных комбинаций металлических лотков, аксессуаров, настенных и потолочных подвесов, необходимых для прокладки кабеля во всех направлениях. Кабельные лотки изготовляются из рулонной холоднокатанной стали, оцинкованной горячим способом в агрегатах непрерывного цинкования (ГОСТ 14918-80).</p><h3>Преимущества</h3><ul><li>Открытый способ прокладки кабельных трасс с помощью металлических лотков позволяет в дальнейшем легко обслуживать электрическую и слаботочную систему и развивать ее.</li><li>Конструкция замка имеет трубчатую (круглую на поперечном срезе) форму, не имеющую острых кромок.</li><li>Трубчатая форма замка значительно улучшает прочностные характеристики лотков «ИЭК».</li><li>Ассортимент типоразмеров лотков и аксессуаров позволяет спроектировать кабельную трассу любой степени сложности.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Гарантия на покрытие: защита от сквозной коррозии до 10 лет при соблюдении условий эксплуатации</li><li>Область применения: на улице и внутри производственных, торговых, офисных и жилых помещений</li></ul> ","Лоток неперфорований 100x150 мм, IEK","<h2>Опис товару</h2><p><strong>Перфоровані і неперфоровані кабельні лотки</strong> з оцинкованої сталі призначені для монтажу та захисту силової і слабкострумової проводки. Система кабельних прокатних лотків IEK складається з різних комбінацій металевих лотків, аксесуарів, настінних і стельових підвісів, необхідних для прокладки кабелю у всіх напрямках. Кабельні лотки виготовляються з рулонної холоднокатаної сталі, оцинкованої гарячим способом в агрегатах безперервного цинкування (ГОСТ 14918-80).</p><h3>Переваги</h3><ul><li>Відкритий спосіб прокладки кабельних трас за допомогою металевих лотків дозволяє надалі легко обслуговувати електричну та слабкострумову систему і розвивати її.</li><li>Конструкція замку має трубчасту (круглу на поперечному перерізі) форму, яка не має гострих кромок.</li><li>Трубчаcта форма замку значно покращує характеристики міцності лотків ІЕК.</li><li>Асортимент типорозмірів лотків і аксесуарів дозволяє спроектувати кабельну трасу будь-якого ступеня складності.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Гарантія на покриття: захист від наскрізної корозії до 10 років при дотриманні умов експлуатації</li><li>Область застосування: на вулиці і всередині виробничих, торгових, офісних і житлових приміщень</li></ul> ",Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Оцинкованная сталь
https://001.com.ua/lotok-neperforirovannyy-100x200-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-lotok-neperforirovannyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/graphic-iek-lotki-100-mm-photo.jpg,"Лоток неперфорированный 100x200 мм, IEK",Кабельные лотки,IEK,CLN10-100-200-3,CLN10-100-200-3,outofstock,1,12,"350,96","Лоток неперфорированный 100x200 мм, IEK","<h2>Описание товара</h2><p><strong>Перфорированные и неперфорированные кабельные лотки</strong> из оцинкованной стали предназначены для монтажа и защиты силовой и слаботочной проводки. Система кабельных прокатных лотков IEK состоит из различных комбинаций металлических лотков, аксессуаров, настенных и потолочных подвесов, необходимых для прокладки кабеля во всех направлениях. Кабельные лотки изготовляются из рулонной холоднокатанной стали, оцинкованной горячим способом в агрегатах непрерывного цинкования (ГОСТ 14918-80).</p><h3>Преимущества</h3><ul><li>Открытый способ прокладки кабельных трасс с помощью металлических лотков позволяет в дальнейшем легко обслуживать электрическую и слаботочную систему и развивать ее.</li><li>Конструкция замка имеет трубчатую (круглую на поперечном срезе) форму, не имеющую острых кромок.</li><li>Трубчатая форма замка значительно улучшает прочностные характеристики лотков «ИЭК».</li><li>Ассортимент типоразмеров лотков и аксессуаров позволяет спроектировать кабельную трассу любой степени сложности.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Гарантия на покрытие: защита от сквозной коррозии до 10 лет при соблюдении условий эксплуатации</li><li>Область применения: на улице и внутри производственных, торговых, офисных и жилых помещений</li></ul> ","Лоток неперфорований 100x200 мм, IEK","<h2>Опис товару</h2><p><strong>Перфоровані і неперфоровані кабельні лотки</strong> з оцинкованої сталі призначені для монтажу та захисту силової і слабкострумової проводки. Система кабельних прокатних лотків IEK складається з різних комбінацій металевих лотків, аксесуарів, настінних і стельових підвісів, необхідних для прокладки кабелю у всіх напрямках. Кабельні лотки виготовляються з рулонної холоднокатаної сталі, оцинкованої гарячим способом в агрегатах безперервного цинкування (ГОСТ 14918-80).</p><h3>Переваги</h3><ul><li>Відкритий спосіб прокладки кабельних трас за допомогою металевих лотків дозволяє надалі легко обслуговувати електричну та слабкострумову систему і розвивати її.</li><li>Конструкція замку має трубчасту (круглу на поперечному перерізі) форму, яка не має гострих кромок.</li><li>Трубчаcта форма замку значно покращує характеристики міцності лотків ІЕК.</li><li>Асортимент типорозмірів лотків і аксесуарів дозволяє спроектувати кабельну трасу будь-якого ступеня складності.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Гарантія на покриття: захист від наскрізної корозії до 10 років при дотриманні умов експлуатації</li><li>Область застосування: на вулиці і всередині виробничих, торгових, офісних і житлових приміщень</li></ul> ",Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Оцинкованная сталь
https://001.com.ua/profil-perforirovannyy-2-5-m-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-profil-perforirovannyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Профиль перфорированный 2,5 м, IEK",Кабельные лотки,IEK,CLP1Z-050-25-1,CLP1Z-050-25-1,outofstock,1,12,"642,78","Профиль перфорированный 2,5 м, IEK",<h2>Описание товара</h2><p>Назначение: Для подвеса лотков на кронштейнах к потолку и стене.</p> ,"Профіль перфорований 2,5 м, IEK",<h2>Опис товару</h2><p>Призначення: Для підвісу лотків на кронштейнах до стелі і стіни.</p> ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/lotok-neperforirovannyy-100x300-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-lotok-neperforirovannyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/graphic-iek-lotki-100-mm-photo.jpg,"Лоток неперфорированный 100x300 мм, IEK",Кабельные лотки,IEK,CLN10-100-300-3,CLN10-100-300-3,outofstock,1,12,"434,47","Лоток неперфорированный 100x300 мм, IEK","<h2>Описание товара</h2><p><strong>Перфорированные и неперфорированные кабельные лотки</strong> из оцинкованной стали предназначены для монтажа и защиты силовой и слаботочной проводки. Система кабельных прокатных лотков IEK состоит из различных комбинаций металлических лотков, аксессуаров, настенных и потолочных подвесов, необходимых для прокладки кабеля во всех направлениях. Кабельные лотки изготовляются из рулонной холоднокатанной стали, оцинкованной горячим способом в агрегатах непрерывного цинкования (ГОСТ 14918-80).</p><h3>Преимущества</h3><ul><li>Открытый способ прокладки кабельных трасс с помощью металлических лотков позволяет в дальнейшем легко обслуживать электрическую и слаботочную систему и развивать ее.</li><li>Конструкция замка имеет трубчатую (круглую на поперечном срезе) форму, не имеющую острых кромок.</li><li>Трубчатая форма замка значительно улучшает прочностные характеристики лотков «ИЭК».</li><li>Ассортимент типоразмеров лотков и аксессуаров позволяет спроектировать кабельную трассу любой степени сложности.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Гарантия на покрытие: защита от сквозной коррозии до 10 лет при соблюдении условий эксплуатации</li><li>Область применения: на улице и внутри производственных, торговых, офисных и жилых помещений</li></ul> ","Лоток неперфорований 100x300 мм, IEK","<h2>Опис товару</h2><p><strong>Перфоровані і неперфоровані кабельні лотки</strong> з оцинкованої сталі призначені для монтажу та захисту силової і слабкострумової проводки. Система кабельних прокатних лотків IEK складається з різних комбінацій металевих лотків, аксесуарів, настінних і стельових підвісів, необхідних для прокладки кабелю у всіх напрямках. Кабельні лотки виготовляються з рулонної холоднокатаної сталі, оцинкованої гарячим способом в агрегатах безперервного цинкування (ГОСТ 14918-80).</p><h3>Переваги</h3><ul><li>Відкритий спосіб прокладки кабельних трас за допомогою металевих лотків дозволяє надалі легко обслуговувати електричну та слабкострумову систему і розвивати її.</li><li>Конструкція замку має трубчасту (круглу на поперечному перерізі) форму, яка не має гострих кромок.</li><li>Трубчаcта форма замку значно покращує характеристики міцності лотків ІЕК.</li><li>Асортимент типорозмірів лотків і аксесуарів дозволяє спроектувати кабельну трасу будь-якого ступеня складності.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Гарантія на покриття: захист від наскрізної корозії до 10 років при дотриманні умов експлуатації</li><li>Область застосування: на вулиці і всередині виробничих, торгових, офісних і житлових приміщень</li></ul> ",Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Оцинкованная сталь
https://001.com.ua/lotok-neperforirovannyy-100x400-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-lotok-neperforirovannyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/graphic-iek-lotki-100-mm-photo.jpg,"Лоток неперфорированный 100x400 мм, IEK",Кабельные лотки,IEK,CLN10-100-400-3,CLN10-100-400-3,outofstock,1,12,"603,69","Лоток неперфорированный 100x400 мм, IEK","<h2>Описание товара</h2><p><strong>Перфорированные и неперфорированные кабельные лотки</strong> из оцинкованной стали предназначены для монтажа и защиты силовой и слаботочной проводки. Система кабельных прокатных лотков IEK состоит из различных комбинаций металлических лотков, аксессуаров, настенных и потолочных подвесов, необходимых для прокладки кабеля во всех направлениях. Кабельные лотки изготовляются из рулонной холоднокатанной стали, оцинкованной горячим способом в агрегатах непрерывного цинкования (ГОСТ 14918-80).</p><h3>Преимущества</h3><ul><li>Открытый способ прокладки кабельных трасс с помощью металлических лотков позволяет в дальнейшем легко обслуживать электрическую и слаботочную систему и развивать ее.</li><li>Конструкция замка имеет трубчатую (круглую на поперечном срезе) форму, не имеющую острых кромок.</li><li>Трубчатая форма замка значительно улучшает прочностные характеристики лотков «ИЭК».</li><li>Ассортимент типоразмеров лотков и аксессуаров позволяет спроектировать кабельную трассу любой степени сложности.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Гарантия на покрытие: защита от сквозной коррозии до 10 лет при соблюдении условий эксплуатации</li><li>Область применения: на улице и внутри производственных, торговых, офисных и жилых помещений</li></ul> ","Лоток неперфорований 100x400 мм, IEK","<h2>Опис товару</h2><p><strong>Перфоровані і неперфоровані кабельні лотки</strong> з оцинкованої сталі призначені для монтажу та захисту силової і слабкострумової проводки. Система кабельних прокатних лотків IEK складається з різних комбінацій металевих лотків, аксесуарів, настінних і стельових підвісів, необхідних для прокладки кабелю у всіх напрямках. Кабельні лотки виготовляються з рулонної холоднокатаної сталі, оцинкованої гарячим способом в агрегатах безперервного цинкування (ГОСТ 14918-80).</p><h3>Переваги</h3><ul><li>Відкритий спосіб прокладки кабельних трас за допомогою металевих лотків дозволяє надалі легко обслуговувати електричну та слабкострумову систему і розвивати її.</li><li>Конструкція замку має трубчасту (круглу на поперечному перерізі) форму, яка не має гострих кромок.</li><li>Трубчаcта форма замку значно покращує характеристики міцності лотків ІЕК.</li><li>Асортимент типорозмірів лотків і аксесуарів дозволяє спроектувати кабельну трасу будь-якого ступеня складності.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Гарантія на покриття: захист від наскрізної корозії до 10 років при дотриманні умов експлуатації</li><li>Область застосування: на вулиці і всередині виробничих, торгових, офісних і житлових приміщень</li></ul> ",Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Оцинкованная сталь
https://001.com.ua/lotok-neperforirovannyy-100x500-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-lotok-neperforirovannyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/graphic-iek-lotki-100-mm-photo.jpg,"Лоток неперфорированный 100x500 мм, IEK",Кабельные лотки,IEK,CLN10-100-500-3,CLN10-100-500-3,outofstock,1,12,"739,49","Лоток неперфорированный 100x500 мм, IEK","<h2>Описание товара</h2><p><strong>Перфорированные и неперфорированные кабельные лотки</strong> из оцинкованной стали предназначены для монтажа и защиты силовой и слаботочной проводки. Система кабельных прокатных лотков IEK состоит из различных комбинаций металлических лотков, аксессуаров, настенных и потолочных подвесов, необходимых для прокладки кабеля во всех направлениях. Кабельные лотки изготовляются из рулонной холоднокатанной стали, оцинкованной горячим способом в агрегатах непрерывного цинкования (ГОСТ 14918-80).</p><h3>Преимущества</h3><ul><li>Открытый способ прокладки кабельных трасс с помощью металлических лотков позволяет в дальнейшем легко обслуживать электрическую и слаботочную систему и развивать ее.</li><li>Конструкция замка имеет трубчатую (круглую на поперечном срезе) форму, не имеющую острых кромок.</li><li>Трубчатая форма замка значительно улучшает прочностные характеристики лотков «ИЭК».</li><li>Ассортимент типоразмеров лотков и аксессуаров позволяет спроектировать кабельную трассу любой степени сложности.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Гарантия на покрытие: защита от сквозной коррозии до 10 лет при соблюдении условий эксплуатации</li><li>Область применения: на улице и внутри производственных, торговых, офисных и жилых помещений</li></ul> ","Лоток неперфорований 100x500 мм, IEK","<h2>Опис товару</h2><p><strong>Перфоровані і неперфоровані кабельні лотки</strong> з оцинкованої сталі призначені для монтажу та захисту силової і слабкострумової проводки. Система кабельних прокатних лотків IEK складається з різних комбінацій металевих лотків, аксесуарів, настінних і стельових підвісів, необхідних для прокладки кабелю у всіх напрямках. Кабельні лотки виготовляються з рулонної холоднокатаної сталі, оцинкованої гарячим способом в агрегатах безперервного цинкування (ГОСТ 14918-80).</p><h3>Переваги</h3><ul><li>Відкритий спосіб прокладки кабельних трас за допомогою металевих лотків дозволяє надалі легко обслуговувати електричну та слабкострумову систему і розвивати її.</li><li>Конструкція замку має трубчасту (круглу на поперечному перерізі) форму, яка не має гострих кромок.</li><li>Трубчаcта форма замку значно покращує характеристики міцності лотків ІЕК.</li><li>Асортимент типорозмірів лотків і аксесуарів дозволяє спроектувати кабельну трасу будь-якого ступеня складності.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Гарантія на покриття: захист від наскрізної корозії до 10 років при дотриманні умов експлуатації</li><li>Область застосування: на вулиці і всередині виробничих, торгових, офісних і житлових приміщень</li></ul> ",Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Лоток неперфорированный,Русский ~ Оцинкованная сталь
https://001.com.ua/lotok-perforirovannyy-35x50-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-lotok-perforirovannyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/graphic-iek-lotki-35-mm-photo.jpg,"Лоток перфорированный 35x50 мм, IEK",Кабельные лотки,IEK,CLP10-035-050-070-3,CLP10-035-050-070-3,outofstock,1,12,"96,24","Лоток перфорированный 35x50 мм, IEK","<h2>Описание товара</h2><p><strong>Перфорированные и неперфорированные кабельные лотки</strong> из оцинкованной стали предназначены для монтажа и защиты силовой и слаботочной проводки. Система кабельных прокатных лотков IEK состоит из различных комбинаций металлических лотков, аксессуаров, настенных и потолочных подвесов, необходимых для прокладки кабеля во всех направлениях. Кабельные лотки изготовляются из рулонной холоднокатанной стали, оцинкованной горячим способом в агрегатах непрерывного цинкования (ГОСТ 14918-80).</p><h3>Преимущества</h3><ul><li>Открытый способ прокладки кабельных трасс с помощью металлических лотков позволяет в дальнейшем легко обслуживать электрическую и слаботочную систему и развивать ее.</li><li>Конструкция замка имеет трубчатую (круглую на поперечном срезе) форму, не имеющую острых кромок.</li><li>Трубчатая форма замка значительно улучшает прочностные характеристики лотков «ИЭК».</li><li>Ассортимент типоразмеров лотков и аксессуаров позволяет спроектировать кабельную трассу любой степени сложности.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Гарантия на покрытие: защита от сквозной коррозии до 10 лет при соблюдении условий эксплуатации</li><li>Область применения: на улице и внутри производственных, торговых, офисных и жилых помещений</li></ul> ","Лоток перфорований 35x50 мм, IEK","<h2>Опис товару</h2><p><strong>Перфоровані і неперфоровані кабельні лотки</strong> з оцинкованої сталі призначені для монтажу та захисту силової і слабкострумової проводки. Система кабельних прокатних лотків IEK складається з різних комбінацій металевих лотків, аксесуарів, настінних і стельових підвісів, необхідних для прокладки кабелю у всіх напрямках. Кабельні лотки виготовляються з рулонної холоднокатаної сталі, оцинкованої гарячим способом в агрегатах безперервного цинкування (ГОСТ 14918-80).</p><h3>Переваги</h3><ul><li>Відкритий спосіб прокладки кабельних трас за допомогою металевих лотків дозволяє надалі легко обслуговувати електричну та слабкострумову систему і розвивати її.</li><li>Конструкція замку має трубчасту (круглу на поперечному перерізі) форму, яка не має гострих кромок.</li><li>Трубчаcта форма замку значно покращує характеристики міцності лотків ІЕК.</li><li>Асортимент типорозмірів лотків і аксесуарів дозволяє спроектувати кабельну трасу будь-якого ступеня складності.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Гарантія на покриття: захист від наскрізної корозії до 10 років при дотриманні умов експлуатації</li><li>Область застосування: на вулиці і всередині виробничих, торгових, офісних і житлових приміщень</li></ul> ",Русский ~ Лоток перфорированный,Русский ~ Лоток перфорированный,Русский ~ Лоток перфорированный,Русский ~ Лоток перфорированный,Русский ~ Оцинкованная сталь
https://001.com.ua/shayba-ploskaya-m8-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-shayba-ploskaya-photo.jpg,"Шайба плоская M8, IEK",Кабельные лотки,IEK,CLP1M-SH-8,CLP1M-SH-8,outofstock,1,12,"0,72","Шайба плоская M8, IEK","<h2>Описание товара</h2><p>Назначение: Для соединения лотков и аксессуаров между собой, а также для крепления к несущим поверхностям.</p> ","Шайба плоска M8, IEK","<h2>Опис товару</h2><p>Призначення: Для з'єднання лотків і аксесуарів між собою, а також для кріплення до несучих поверхонь.</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/shayba-ploskaya-m10-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-shayba-ploskaya-photo.jpg,"Шайба плоская M10, IEK",Кабельные лотки,IEK,CLP1M-SH-10,CLP1M-SH-10,outofstock,1,12,"1,19","Шайба плоская M10, IEK","<h2>Описание товара</h2><p>Назначение: Для соединения лотков и аксессуаров между собой, а также для крепления к несущим поверхностям.</p> ","Шайба плоска M10, IEK","<h2>Опис товару</h2><p>Призначення: Для з'єднання лотків і аксесуарів між собою, а також для кріплення до несучих поверхонь.</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/shayba-ploskaya-m12-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-shayba-ploskaya-photo.jpg,"Шайба плоская M12, IEK",Кабельные лотки,IEK,CLP1M-SH-12,CLP1M-SH-12,outofstock,1,12,"2,04","Шайба плоская M12, IEK","<h2>Описание товара</h2><p>Назначение: Для соединения лотков и аксессуаров между собой, а также для крепления к несущим поверхностям.</p> ","Шайба плоска M12, IEK","<h2>Опис товару</h2><p>Призначення: Для з'єднання лотків і аксесуарів між собою, а також для кріплення до несучих поверхонь.</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
