URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Напряжение пробоя,Болты в комплекте,Тип болта
https://001.com.ua/izolyator-sm40-silovoy-s-boltom-h40xd40xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm40-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm40-photo.jpg,"Изолятор SM40 силовой с болтом H40×D40×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-40-12-B,YIS11-40-12-B,outofstock,1,12,"39,64","Изолятор SM40 силовой с болтом H40×D40×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>12</td></tr><tr><td>Болты в комплекте</td><td>есть</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM40 силовий з болтом H40×D40×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>12</td></tr><tr><td>Болти в комплекті</td><td>є</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 12,Русский ~ Есть,Русский ~ M8
https://001.com.ua/izolyator-sm45-silovoy-s-boltom-h45xd40xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm40-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm45-photo.jpg,"Изолятор SM45 силовой с болтом H45×D40×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-45-14-B,YIS11-45-14-B,outofstock,1,12,"40,17","Изолятор SM45 силовой с болтом H45×D40×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>14</td></tr><tr><td>Болты в комплекте</td><td>есть</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM45 силовий з болтом H45×D40×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>14</td></tr><tr><td>Болти в комплекті</td><td>є</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 14,Русский ~ Есть,Русский ~ M8
https://001.com.ua/izolyator-sm35-silovoy-h35xd32xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm35-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm35-photo.jpg,"Изолятор SM35 силовой H35×D32×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-35-10,YIS11-35-10,outofstock,1,12,"27,51","Изолятор SM35 силовой H35×D32×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>10</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM35 силовий H35×D32×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>10</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 10,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-silovoy-shiny-plastikovyy-e-bus-sm-stand-76-bk-bez-bolta-e-next,new,,,https://001.com.ua/media/photos/enext/isolator/enext-izolyator-silovoy-shiny-e-bus-sm-stand-76-bk-s054012-photo.jpg ;; https://001.com.ua/media/photos/enext/isolator/gabaritnye-razmery-enext-izolyator-silovoy-shiny-e-bus-sm-stand-76-bk-photo.jpg,"Изолятор силовой шины пластиковый e.bus.sm.stand.76.bk без болта, E.NEXT",Изоляторы шинные,E.NEXT,s054012,s054012,outofstock,1,12,"50,72","Изолятор силовой шины пластиковый e.bus.sm.stand.76.bk без болта, E.NEXT","<h2>Описание товара</h2><p>Предназначены для использования в качестве изолирующих опор при прокладке медных и алюминиевых шин внутри корпусов щитового электрооборудования.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>10</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M10</td></tr></tbody></table>","Ізолятор силової шини пластиковий e.bus.sm.stand.76.bk без болта, E.NEXT","<h2>Опис товару</h2><p>Призначені для використання в якості ізолюючих опор при прокладці мідних і алюмінієвих шин всередині корпусів щитового електрообладнання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>10</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M10</td></tr></tbody></table>",Русский ~ 10,Русский ~ Нет,Русский ~ M10
https://001.com.ua/izolyator-silovoy-shiny-plastikovyy-e-bus-sm-stand-30-bk-bez-bolta-e-next,new,,,https://001.com.ua/media/photos/enext/isolator/enext-izolyator-silovoy-shiny-e-bus-sm-stand-30-bk-s054008-photo.jpg ;; https://001.com.ua/media/photos/enext/isolator/gabaritnye-razmery-enext-izolyator-silovoy-shiny-e-bus-sm-stand-30-bk-photo.jpg,"Изолятор силовой шины пластиковый e.bus.sm.stand.30.bk без болта, E.NEXT",Изоляторы шинные,E.NEXT,s054008,s054008,outofstock,1,12,"15,85","Изолятор силовой шины пластиковый e.bus.sm.stand.30.bk без болта, E.NEXT","<h2>Описание товара</h2><p>Предназначены для использования в качестве изолирующих опор при прокладке медных и алюминиевых шин внутри корпусов щитового электрооборудования.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>8</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор силової шини пластиковий e.bus.sm.stand.30.bk без болта, E.NEXT","<h2>Опис товару</h2><p>Призначені для використання в якості ізолюючих опор при прокладці мідних і алюмінієвих шин всередині корпусів щитового електрообладнання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>8</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 8,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-sm30-silovoy-h30xd27xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm30-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm30-photo.jpg,"Изолятор SM30 силовой H30×D27×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-30-08,YIS11-30-08,outofstock,1,12,"23,99","Изолятор SM30 силовой H30×D27×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>8</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM30 силовий H30×D27×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>8</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 8,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-sm51-silovoy-h51xd35xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm51-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm51-photo.jpg,"Изолятор SM51 силовой H51×D35×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-51-15,YIS11-51-15,outofstock,1,12,"33,71","Изолятор SM51 силовой H51×D35×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>15</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM51 силовий H51×D35×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>15</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 15,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-sm51-silovoy-s-boltom-h51xd35xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm51-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm51-photo.jpg,"Изолятор SM51 силовой с болтом H51×D35×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-51-15-B,YIS11-51-15-B,outofstock,1,12,"42,99","Изолятор SM51 силовой с болтом H51×D35×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>15</td></tr><tr><td>Болты в комплекте</td><td>есть</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM51 силовий з болтом H51×D35×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>15</td></tr><tr><td>Болти в комплекті</td><td>є</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 15,Русский ~ Есть,Русский ~ M8
https://001.com.ua/izolyator-sm60-silovoy-h60xd35xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm51-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm60-photo.jpg,"Изолятор SM60 силовой H60×D35×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-60-20,YIS11-60-20,outofstock,1,12,"56,88","Изолятор SM60 силовой H60×D35×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>20</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM60 силовий H60×D35×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>20</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 20,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-stupenchatyy-is4-30-m8-silovoy-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-stupenchatyy-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-stupenchatyy-is-4-30-photo.jpg,"Изолятор ступенчатый ИС4-30 (М8) силовой, IEK",Изоляторы шинные,IEK,YIS11-4-30,YIS11-4-30,outofstock,1,12,"204,20","Изолятор ступенчатый ИС4-30 (М8) силовой, IEK","<h2>Описание товара</h2><p>Ступенчатые изоляторы IEK® предназначены для жесткого крепления и изоляции токопроводящих шин внутри электрических щитов, шинных мостов и другого оборудования.</p><p>Изоляторы могут быть использованы  в электрооборудовании постоянного и переменного тока частотой 50 Гц и напряжением до 1000 В, и гарантируют отсутствие пробоев между шинами. <br/> Корпус изоляторов изготовлен из особого, стойкого к механическому воздействию, негорючего полимера, обладающего высокими показателями электрического сопротивления.</p> <h2>Технические характеристики</h2><ul><li>Номинальное рабочее напряжение: 0,66 кВ</li><li>Предел прочности на изгиб: 125,0 МПа</li><li>Рабочий диапазон температур: -60°С ÷ +80°С</li><li>Напряжение пробоя изоляции промышленной частоты, кВ: 8,0</li><li>Кол-во болтов на изолятор: нет</li></ul> ","Ізолятор ступінчастий ИС4-30 (М8) силовий, IEK","<h2>Опис товару</h2><p>Ступінчасті ізолятори IEK® призначені для жорсткого кріплення та ізоляції струмопровідних шин всередині електричних щитів, шинних мостів та іншого обладнання.</p><p>Ізолятори можуть бути використані в електрообладнанні постійного і змінного струму частотою 50 Гц і напругою до 1000 В, і гарантують відсутність пробоїв між шинами.<br/>Корпус ізоляторів виготовлений з особливого, стійкого до механічного впливу, негорючого полімеру, що володіє високими показниками електричного опору.</p> <h2>Технічні характеристики</h2><ul><li>Номінальна робоча напруга: 0,66 кВ</li><li>Межа міцності на вигин: 125,0 МПа</li><li>Робочий діапазон температур: -60 °С ÷ +80 °С</li><li>Напруга пробою ізоляції промислової частоти, кВ: 8,0</li><li>Кількість болтів на ізолятор: немає</li></ul> ",Русский ~ 8,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-sm45-silovoy-h45xd40xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm40-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm45-photo.jpg,"Изолятор SM45 силовой H45×D40×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-45-14,YIS11-45-14,outofstock,1,12,"32,74","Изолятор SM45 силовой H45×D40×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>14</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM45 силовий H45×D40×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>14</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 14,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-sm60-silovoy-s-boltom-h60xd35xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm51-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm60-photo.jpg,"Изолятор SM60 силовой с болтом H60×D35×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-60-20-B,YIS11-60-20-B,outofstock,1,12,"69,77","Изолятор SM60 силовой с болтом H60×D35×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>20</td></tr><tr><td>Болты в комплекте</td><td>есть</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM60 силовий з болтом H60×D35×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>20</td></tr><tr><td>Болти в комплекті</td><td>є</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 20,Русский ~ Есть,Русский ~ M8
https://001.com.ua/izolyator-stupenchatyy-is4-40-m8-silovoy-s-boltom-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-stupenchatyy-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-stupenchatyy-is-4-40-photo.jpg,"Изолятор ступенчатый ИС4-40 (М8) силовой с болтом, IEK",Изоляторы шинные,IEK,YIS11-4-40-B,YIS11-4-40-B,outofstock,1,12,"253,34","Изолятор ступенчатый ИС4-40 (М8) силовой с болтом, IEK","<h2>Описание товара</h2><p>Ступенчатые изоляторы IEK® предназначены для жесткого крепления и изоляции токопроводящих шин внутри электрических щитов, шинных мостов и другого оборудования.</p><p>Изоляторы могут быть использованы  в электрооборудовании постоянного и переменного тока частотой 50 Гц и напряжением до 1000 В, и гарантируют отсутствие пробоев между шинами. <br/> Корпус изоляторов изготовлен из особого, стойкого к механическому воздействию, негорючего полимера, обладающего высокими показателями электрического сопротивления.</p> <h2>Технические характеристики</h2><ul><li>Номинальное рабочее напряжение: 0,66 кВ</li><li>Предел прочности на изгиб: 125,0 МПа</li><li>Рабочий диапазон температур: -60°С ÷ +80°С</li><li>Напряжение пробоя изоляции промышленной частоты, кВ: 10,0</li><li>Кол-во болтов на изолятор: 4 (М8х15)</li></ul> ","Ізолятор ступінчастий ИС4-40 (М8) силовий з болтом, IEK","<h2>Опис товару</h2><p>Ступінчасті ізолятори IEK® призначені для жорсткого кріплення та ізоляції струмопровідних шин всередині електричних щитів, шинних мостів та іншого обладнання.</p><p>Ізолятори можуть бути використані в електрообладнанні постійного і змінного струму частотою 50 Гц і напругою до 1000 В, і гарантують відсутність пробоїв між шинами.<br/>Корпус ізоляторів виготовлений з особливого, стійкого до механічного впливу, негорючого полімеру, що володіє високими показниками електричного опору.</p> <h2>Технічні характеристики</h2><ul><li>Номінальна робоча напруга: 0,66 кВ</li><li>Межа міцності на вигин: 125,0 МПа</li><li>Робочий діапазон температур: -60 °С ÷ +80 °С</li><li>Напруга пробою ізоляції промислової частоти, кВ: 10,0</li><li>Кількість болтів на ізолятор: 4 (М8х15)</li></ul> ",Русский ~ 10,Русский ~ Есть,Русский ~ M8
