URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Диаметр кабеля,Диаметр отверстия бокса,Степень защиты
https://001.com.ua/salnik-d-20-mm-d-otv-boksa-22-mm-belyy-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-kabelnyy-vvod-salnik-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-vvod-salnik-20-mm-photo.jpg,"Сальник d=20 мм (D отв. бокса 22 мм) белый IP54, IEK",Сальники,IEK,YSA40-20-22-68-K01,YSA40-20-22-68-K01,outofstock,1,12,"2,55","Сальник d=20 мм (D отв. бокса 22 мм) белый IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступенчатый</td></tr><tr><td>Диаметр кабеля, мм</td><td>20</td></tr><tr><td>Диаметр отверстия бокса, мм</td><td>22</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr></tbody></table>","Сальник d=20 мм (D отв. боксу 22 мм) білий IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступінчастий</td></tr><tr><td>Діаметр кабелю, мм</td><td>20</td></tr><tr><td>Діаметр отвору боксу, мм</td><td>22</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr></tbody></table>",Русский ~ Сальник ступенчатый,Русский ~ 20,Русский ~ 22,Русский ~ IP54
https://001.com.ua/salnik-d-25-mm-d-otv-boksa-27-mm-seryy-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-kabelnyy-vvod-salnik-seryy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-vvod-salnik-25-mm-27-photo.jpg,"Сальник d=25 мм (D отв. бокса 27 мм) серый IP54, IEK",Сальники,IEK,YSA40-25-27-68-K41,YSA40-25-27-68-K41,outofstock,1,12,"2,55","Сальник d=25 мм (D отв. бокса 27 мм) серый IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступенчатый</td></tr><tr><td>Диаметр кабеля, мм</td><td>25</td></tr><tr><td>Диаметр отверстия бокса, мм</td><td>27</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr></tbody></table>","Сальник d=25 мм (D отв. боксу 27 мм) сірий IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступінчастий</td></tr><tr><td>Діаметр кабелю, мм</td><td>25</td></tr><tr><td>Діаметр отвору боксу, мм</td><td>27</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr></tbody></table>",Русский ~ Сальник ступенчатый,Русский ~ 25,Русский ~ 27,Русский ~ IP54
https://001.com.ua/salnik-d-25-mm-d-otv-boksa-32-mm-belyy-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-kabelnyy-vvod-salnik-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-vvod-salnik-25-mm-32-photo.jpg,"Сальник d=25 мм (D отв. бокса 32 мм) белый IP54, IEK",Сальники,IEK,YSA40-25-32-68-K01,YSA40-25-32-68-K01,outofstock,1,12,"4,01","Сальник d=25 мм (D отв. бокса 32 мм) белый IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступенчатый</td></tr><tr><td>Диаметр кабеля, мм</td><td>25</td></tr><tr><td>Диаметр отверстия бокса, мм</td><td>32</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr></tbody></table>","Сальник d=25 мм (D отв. боксу 32 мм) білий IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступінчастий</td></tr><tr><td>Діаметр кабелю, мм</td><td>25</td></tr><tr><td>Діаметр отвору боксу, мм</td><td>32</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr></tbody></table>",Русский ~ Сальник ступенчатый,Русский ~ 25,Русский ~ 32,Русский ~ IP54
https://001.com.ua/salnik-d-40-mm-d-otv-boksa-49-mm-seryy-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-kabelnyy-vvod-salnik-seryy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-vvod-salnik-40-mm-photo.jpg,"Сальник d=40 мм (D отв. бокса 49 мм) серый IP54, IEK",Сальники,IEK,YSA40-40-49-68-K41,YSA40-40-49-68-K41,outofstock,1,12,"6,79","Сальник d=40 мм (D отв. бокса 49 мм) серый IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступенчатый</td></tr><tr><td>Диаметр кабеля, мм</td><td>40</td></tr><tr><td>Диаметр отверстия бокса, мм</td><td>49</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr></tbody></table>","Сальник d=40 мм (D отв. боксу 49 мм) сірий IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступінчастий</td></tr><tr><td>Діаметр кабелю, мм</td><td>40</td></tr><tr><td>Діаметр отвору боксу, мм</td><td>49</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr></tbody></table>",Русский ~ Сальник ступенчатый,Русский ~ 40,Русский ~ 49,Русский ~ IP54
https://001.com.ua/vvod-salnik-kabelnyy-e-rrg-stand-20-empty-20-mm-ip54-e-next,new,,,https://001.com.ua/media/photos/enext/salniki/enext-vvod-kabelnyy-germetichnyy-e-rrg-stand-20-s052001-photo.jpg,"Ввод-сальник кабельный e.rrg.stand.20 ∅20 мм IP54, E.NEXT",Сальники,E.NEXT,s052001,s052001,outofstock,1,12,"2,88","Ввод-сальник кабельный e.rrg.stand.20 ∅20 мм IP54, E.NEXT","<h2>Описание товара</h2><p>Предназначен для герметичного ввода кабеля или провода внутрь коробок, шкафов и др. изделий.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступенчатый</td></tr><tr><td>Диаметр отверстия бокса, мм</td><td>20</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr></tbody></table>","Ввід-сальник кабельний e.rrg.stand.20 ∅20 мм IP54, E.NEXT","<h2>Опис товару</h2><p>Призначений для герметичного введення кабелю або проводу всередину коробок, шаф та ін. виробів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступінчастий</td></tr><tr><td>Діаметр отвору боксу, мм</td><td>20</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr></tbody></table>",Русский ~ Сальник ступенчатый,Русский ~ ,Русский ~ 20,Русский ~ IP54
https://001.com.ua/vvod-salnik-kabelnyy-e-rrg-stand-40-empty-40-mm-ip54-e-next,new,,,https://001.com.ua/media/photos/enext/salniki/enext-vvod-kabelnyy-germetichnyy-e-rrg-stand-40-s052003-photo.jpg,"Ввод-сальник кабельный e.rrg.stand.40 ∅40 мм IP54, E.NEXT",Сальники,E.NEXT,s052003,s052003,outofstock,1,12,"4,82","Ввод-сальник кабельный e.rrg.stand.40 ∅40 мм IP54, E.NEXT","<h2>Описание товара</h2><p>Предназначен для герметичного ввода кабеля или провода внутрь коробок, шкафов и др. изделий.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступенчатый</td></tr><tr><td>Диаметр отверстия бокса, мм</td><td>40</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr></tbody></table>","Ввід-сальник кабельний e.rrg.stand.40 ∅40 мм IP54, E.NEXT","<h2>Опис товару</h2><p>Призначений для герметичного введення кабелю або проводу всередину коробок, шаф та ін. виробів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступінчастий</td></tr><tr><td>Діаметр отвору боксу, мм</td><td>40</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr></tbody></table>",Русский ~ Сальник ступенчатый,Русский ~ ,Русский ~ 40,Русский ~ IP54
https://001.com.ua/vvod-kabelnyy-germetichnyy-e-pg-protect-stand-21-s-opletkoy-diametr-kabelya-13-18-mm-ip54-e-next,new,,,https://001.com.ua/media/photos/enext/salniki/enext-vvod-kabelnyy-germetichnyy-e-pg-protect-stand-21-s051006-photo.jpg ;; https://001.com.ua/media/photos/enext/salniki/gabaritnye-razmery-enext-kabelnyy-vvod-e-pg-protect-stand-21-photo.jpg,"Ввод кабельный герметичный e.pg.protect.stand.21 с оплеткой диаметр кабеля 13-18 мм IP54, E.NEXT",Сальники,E.NEXT,s051006,s051006,outofstock,1,12,"44,45","Ввод кабельный герметичный e.pg.protect.stand.21 с оплеткой диаметр кабеля 13-18 мм IP54, E.NEXT","<h2>Описание товара</h2><p>Предназначены для ввода провода или кабеля внутрь электротехнических изделий. Оплетка обеспечивает защиту оболочки вводимого кабеля от повреждений в месте изгиба. Поставляется с крепежной гайкой и резиновой шайбой.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>PG с оплеткой</td></tr><tr><td>Диаметр кабеля, мм</td><td>13-18</td></tr><tr><td>Диаметр отверстия бокса, мм</td><td>28</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr></tbody></table>","Ввід кабельний герметичний e.pg.protect.stand.21 з опліткою діаметр кабелю 13-18 мм IP54, E.NEXT","<h2>Опис товару</h2><p>Призначені для введення проводу або кабелю всередину електротехнічних виробів. Оплітка забезпечує захист оболонки кабелю, що вводиться, від пошкоджень в місці вигину. Поставляється з кріпильною гайкою і гумовою шайбою.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>PG з опліткою</td></tr><tr><td>Діаметр кабелю, мм</td><td>13-18</td></tr><tr><td>Діаметр отвору боксу, мм</td><td>28</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr></tbody></table>",Русский ~ Сальник PG с оплеткой,Русский ~ 13-18,Русский ~ 28,Русский ~ IP54
https://001.com.ua/vvod-salnik-kabelnyy-e-rrg-stand-29-empty-29-mm-ip54-e-next,new,,,https://001.com.ua/media/photos/enext/salniki/enext-vvod-kabelnyy-germetichnyy-e-rrg-stand-29-s052005-photo.jpg,"Ввод-сальник кабельный e.rrg.stand.29 ∅29 мм IP54, E.NEXT",Сальники,E.NEXT,s052005,s052005,outofstock,1,12,"4,20","Ввод-сальник кабельный e.rrg.stand.29 ∅29 мм IP54, E.NEXT","<h2>Описание товара</h2><p>Предназначен для герметичного ввода кабеля или провода внутрь коробок, шкафов и др. изделий.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступенчатый</td></tr><tr><td>Диаметр отверстия бокса, мм</td><td>29</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr></tbody></table>","Ввід-сальник кабельний e.rrg.stand.29 ∅29 мм IP54, E.NEXT","<h2>Опис товару</h2><p>Призначений для герметичного введення кабелю або проводу всередину коробок, шаф та ін. виробів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступінчастий</td></tr><tr><td>Діаметр отвору боксу, мм</td><td>29</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr></tbody></table>",Русский ~ Сальник ступенчатый,Русский ~ ,Русский ~ 29,Русский ~ IP54
https://001.com.ua/salnik-pgl-11-diametr-kabelya-6-7-mm-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-pgl-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-big-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-pgl-11-photo.jpg,"Сальник PGL 11 диаметр кабеля 6-7 мм IP54, IEK",Сальники,IEK,YSA30-08-11-54-K41,YSA30-08-11-54-K41,outofstock,1,12,"14,08","Сальник PGL 11 диаметр кабеля 6-7 мм IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p><p>Уплотнитель и прокладка выполнены из неопрена.</p><p>Корпус, гайка уплотнения и фиксирующая гайка выполнены из нейлона. Установка сальника производится при помощи трубного (газового) ключа.</p><p>Диапазон рабочих температур от -40 до +80 °С.</p> <h2>Технические характеристики</h2><p>Степень защиты: IP54<br/>Цвет: серый RAL 7035</p> ","Сальник PGL 11 діаметр кабелю 6-7 мм IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p><p>Ущільнювач і прокладка виконані з неопрену.</p><p>Корпус, гайка ущільнення і фіксуюча гайка виконані з нейлону. Установка сальника проводиться за допомогою трубного (газового) ключа.</p><p>Діапазон робочих температур від -40 до +80 °С.</p> <h2>Технічні характеристики</h2><p>Ступінь захисту: IP54<br/>Колір: сірий RAL 7035</p> ",Русский ~ Сальник PGL,Русский ~ 6-7,Русский ~ 18,Русский ~ IP54
https://001.com.ua/salnik-pgl-13-5-diametr-kabelya-9-10-mm-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-pgl-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-big-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-pgl-13-5-photo.jpg,"Сальник PGL 13.5 диаметр кабеля 9-10 мм IP54, IEK",Сальники,IEK,YSA30-10-13-54-K41,YSA30-10-13-54-K41,outofstock,1,12,"15,74","Сальник PGL 13.5 диаметр кабеля 9-10 мм IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p><p>Уплотнитель и прокладка выполнены из неопрена.</p><p>Корпус, гайка уплотнения и фиксирующая гайка выполнены из нейлона. Установка сальника производится при помощи трубного (газового) ключа.</p><p>Диапазон рабочих температур от -40 до +80 °С.</p> <h2>Технические характеристики</h2><p>Степень защиты: IP54<br/>Цвет: серый RAL 7035</p> ","Сальник PGL 13.5 діаметр кабелю 9-10 мм IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p><p>Ущільнювач і прокладка виконані з неопрену.</p><p>Корпус, гайка ущільнення і фіксуюча гайка виконані з нейлону. Установка сальника проводиться за допомогою трубного (газового) ключа.</p><p>Діапазон робочих температур від -40 до +80 °С.</p> <h2>Технічні характеристики</h2><p>Ступінь захисту: IP54<br/>Колір: сірий RAL 7035</p> ",Русский ~ Сальник PGL,Русский ~ 9-10,Русский ~ 20,Русский ~ IP54
https://001.com.ua/salnik-pgl-16-diametr-kabelya-10-11-mm-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-pgl-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-big-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-pgl-16-photo.jpg,"Сальник PGL 16 диаметр кабеля 10-11 мм IP54, IEK",Сальники,IEK,YSA30-12-16-54-K41,YSA30-12-16-54-K41,outofstock,1,12,"16,92","Сальник PGL 16 диаметр кабеля 10-11 мм IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p><p>Уплотнитель и прокладка выполнены из неопрена.</p><p>Корпус, гайка уплотнения и фиксирующая гайка выполнены из нейлона. Установка сальника производится при помощи трубного (газового) ключа.</p><p>Диапазон рабочих температур от -40 до +80 °С.</p> <h2>Технические характеристики</h2><p>Степень защиты: IP54<br/>Цвет: серый RAL 7035</p> ","Сальник PGL 16 діаметр кабелю 10-11 мм IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p><p>Ущільнювач і прокладка виконані з неопрену.</p><p>Корпус, гайка ущільнення і фіксуюча гайка виконані з нейлону. Установка сальника проводиться за допомогою трубного (газового) ключа.</p><p>Діапазон робочих температур від -40 до +80 °С.</p> <h2>Технічні характеристики</h2><p>Ступінь захисту: IP54<br/>Колір: сірий RAL 7035</p> ",Русский ~ Сальник PGL,Русский ~ 10-11,Русский ~ 22,Русский ~ IP54
https://001.com.ua/salnik-pgl-21-diametr-kabelya-14-15-mm-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-pgl-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-big-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-pgl-21-photo.jpg,"Сальник PGL 21 диаметр кабеля 14-15 мм IP54, IEK",Сальники,IEK,YSA30-16-21-54-K41,YSA30-16-21-54-K41,outofstock,1,12,"25,87","Сальник PGL 21 диаметр кабеля 14-15 мм IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p><p>Уплотнитель и прокладка выполнены из неопрена.</p><p>Корпус, гайка уплотнения и фиксирующая гайка выполнены из нейлона. Установка сальника производится при помощи трубного (газового) ключа.</p><p>Диапазон рабочих температур от -40 до +80 °С.</p> <h2>Технические характеристики</h2><p>Степень защиты: IP54<br/>Цвет: серый RAL 7035</p> ","Сальник PGL 21 діаметр кабелю 14-15 мм IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p><p>Ущільнювач і прокладка виконані з неопрену.</p><p>Корпус, гайка ущільнення і фіксуюча гайка виконані з нейлону. Установка сальника проводиться за допомогою трубного (газового) ключа.</p><p>Діапазон робочих температур від -40 до +80 °С.</p> <h2>Технічні характеристики</h2><p>Ступінь захисту: IP54<br/>Колір: сірий RAL 7035</p> ",Русский ~ Сальник PGL,Русский ~ 14-15,Русский ~ 28,Русский ~ IP54
https://001.com.ua/salnik-pgl-29-diametr-kabelya-20-24-mm-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-pgl-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-big-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-pgl-29-photo.jpg,"Сальник PGL 29 диаметр кабеля 20-24 мм IP54, IEK",Сальники,IEK,YSA30-25-29-54-K41,YSA30-25-29-54-K41,outofstock,1,12,"31,55","Сальник PGL 29 диаметр кабеля 20-24 мм IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p><p>Уплотнитель и прокладка выполнены из неопрена.</p><p>Корпус, гайка уплотнения и фиксирующая гайка выполнены из нейлона. Установка сальника производится при помощи трубного (газового) ключа.</p><p>Диапазон рабочих температур от -40 до +80 °С.</p> <h2>Технические характеристики</h2><p>Степень защиты: IP54<br/>Цвет: серый RAL 7035</p> ","Сальник PGL 29 діаметр кабелю 20-24 мм IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p><p>Ущільнювач і прокладка виконані з неопрену.</p><p>Корпус, гайка ущільнення і фіксуюча гайка виконані з нейлону. Установка сальника проводиться за допомогою трубного (газового) ключа.</p><p>Діапазон робочих температур від -40 до +80 °С.</p> <h2>Технічні характеристики</h2><p>Ступінь захисту: IP54<br/>Колір: сірий RAL 7035</p> ",Русский ~ Сальник PGL,Русский ~ 20-24,Русский ~ 37,Русский ~ IP54
https://001.com.ua/salnik-pgl-36-diametr-kabelya-28-31-mm-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-pgl-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-big-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-pgl-36-photo.jpg,"Сальник PGL 36 диаметр кабеля 28-31 мм IP54, IEK",Сальники,IEK,YSA30-32-36-54-K41,YSA30-32-36-54-K41,outofstock,1,12,"42,20","Сальник PGL 36 диаметр кабеля 28-31 мм IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p><p>Уплотнитель и прокладка выполнены из неопрена.</p><p>Корпус, гайка уплотнения и фиксирующая гайка выполнены из нейлона. Установка сальника производится при помощи трубного (газового) ключа.</p><p>Диапазон рабочих температур от -40 до +80 °С.</p> <h2>Технические характеристики</h2><p>Степень защиты: IP54<br/>Цвет: серый RAL 7035</p> ","Сальник PGL 36 діаметр кабелю 28-31 мм IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p><p>Ущільнювач і прокладка виконані з неопрену.</p><p>Корпус, гайка ущільнення і фіксуюча гайка виконані з нейлону. Установка сальника проводиться за допомогою трубного (газового) ключа.</p><p>Діапазон робочих температур від -40 до +80 °С.</p> <h2>Технічні характеристики</h2><p>Ступінь захисту: IP54<br/>Колір: сірий RAL 7035</p> ",Русский ~ Сальник PGL,Русский ~ 28-31,Русский ~ 46,Русский ~ IP54
https://001.com.ua/salnik-pgl-42-diametr-kabelya-35-39-mm-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-pgl-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/iek-salnik-big-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-pgl-42-photo.jpg,"Сальник PGL 42 диаметр кабеля 35-39 мм IP54, IEK",Сальники,IEK,YSA30-40-42-54-K41,YSA30-40-42-54-K41,outofstock,1,12,"52,88","Сальник PGL 42 диаметр кабеля 35-39 мм IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p><p>Уплотнитель и прокладка выполнены из неопрена.</p><p>Корпус, гайка уплотнения и фиксирующая гайка выполнены из нейлона. Установка сальника производится при помощи трубного (газового) ключа.</p><p>Диапазон рабочих температур от -40 до +80 °С.</p> <h2>Технические характеристики</h2><p>Степень защиты: IP54<br/>Цвет: серый RAL 7035</p> ","Сальник PGL 42 діаметр кабелю 35-39 мм IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p><p>Ущільнювач і прокладка виконані з неопрену.</p><p>Корпус, гайка ущільнення і фіксуюча гайка виконані з нейлону. Установка сальника проводиться за допомогою трубного (газового) ключа.</p><p>Діапазон робочих температур від -40 до +80 °С.</p> <h2>Технічні характеристики</h2><p>Ступінь захисту: IP54<br/>Колір: сірий RAL 7035</p> ",Русский ~ Сальник PGL,Русский ~ 35-39,Русский ~ 54,Русский ~ IP54
https://001.com.ua/salnik-d-25-mm-d-otv-boksa-27-mm-belyy-ip54-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-kabelnyy-vvod-salnik-belyy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-vvod-salnik-25-mm-27-photo.jpg,"Сальник d=25 мм (D отв. бокса 27 мм) белый IP54, IEK",Сальники,IEK,YSA40-25-27-68-K01,YSA40-25-27-68-K01,outofstock,1,12,"2,55","Сальник d=25 мм (D отв. бокса 27 мм) белый IP54, IEK","<h2>Описание товара</h2><p>Предназначены для ввода проводов и кабелей в электрощитовое оборудование с целью защиты проводников от механического повреждения и защиты самой сборки от проникновения пыли и влаги в месте ввода.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступенчатый</td></tr><tr><td>Диаметр кабеля, мм</td><td>25</td></tr><tr><td>Диаметр отверстия бокса, мм</td><td>27</td></tr><tr><td>Степень защиты</td><td>IP54</td></tr></tbody></table>","Сальник d=25 мм (D отв. боксу 27 мм) білий IP54, IEK","<h2>Опис товару</h2><p>Призначені для введення проводів та кабелів в електрощитове обладнання з метою захисту провідників від механічного пошкодження і захисту самої збірки від проникнення пилу і вологи в місці введення.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип сальника</td><td>ступінчастий</td></tr><tr><td>Діаметр кабелю, мм</td><td>25</td></tr><tr><td>Діаметр отвору боксу, мм</td><td>27</td></tr><tr><td>Ступінь захисту</td><td>IP54</td></tr></tbody></table>",Русский ~ Сальник ступенчатый,Русский ~ 25,Русский ~ 27,Русский ~ IP54
